date,effective_date,price_Bangchak,price_PTT,price_Shell
2019-01-01,27 Dec 05:00,25.75,25.75,
2019-01-01,28 Dec 05:00,,,25.75
2019-01-02,27 Dec 05:00,25.75,25.75,
2019-01-02,28 Dec 05:00,,,25.75
2019-01-03,27 Dec 05:00,25.75,25.75,
2019-01-03,28 Dec 05:00,,,25.75
2019-01-04,27 Dec 05:00,25.75,25.75,
2019-01-04,28 Dec 05:00,,,25.75
2019-01-05,27 Dec 05:00,25.75,25.75,
2019-01-05,28 Dec 05:00,,,25.75
2019-01-06,27 Dec 05:00,25.75,25.75,
2019-01-06,28 Dec 05:00,,,25.75
2019-01-07,27 Dec 05:00,25.75,25.75,
2019-01-07,28 Dec 05:00,,,25.75
2019-01-08,27 Dec 05:00,25.75,25.75,
2019-01-08,28 Dec 05:00,,,25.75
2019-01-09,08 Jan 11:26,,,26.25
2019-01-09,27 Dec 05:00,25.75,25.75,
2019-01-10,09 Jan 05:00,26.25,26.25,26.25
2019-01-11,09 Jan 05:00,26.25,26.25,26.25
2019-01-12,11 Jan 05:00,26.75,26.75,26.75
2019-01-13,11 Jan 05:00,26.75,26.75,26.75
2019-01-14,11 Jan 05:00,26.75,26.75,26.75
2019-01-15,14 Jan 05:00,26.75,26.75,26.75
2019-01-16,14 Jan 05:00,26.75,26.75,26.75
2019-01-17,14 Jan 05:00,,,26.75
2019-01-17,16 Jan 05:00,,26.35,
2019-01-17,16 Jan 08:50,26.35,,
2019-01-18,16 Jan 05:00,,26.35,
2019-01-18,16 Jan 08:50,26.35,,
2019-01-18,17 Jan 05:00,,,26.35
2019-01-19,16 Jan 05:00,,26.35,
2019-01-19,16 Jan 08:50,26.35,,
2019-01-19,17 Jan 05:00,,,26.35
2019-01-20,16 Jan 05:00,,26.35,
2019-01-20,16 Jan 08:50,26.35,,
2019-01-20,17 Jan 05:00,,,26.35
2019-01-21,16 Jan 05:00,,26.35,
2019-01-21,16 Jan 08:50,26.35,,
2019-01-21,17 Jan 05:00,,,26.35
2019-01-22,16 Jan 05:00,,26.35,
2019-01-22,16 Jan 08:50,26.35,,
2019-01-22,17 Jan 05:00,,,26.35
2019-01-23,22 Jan 05:00,26.75,26.75,26.75
2019-01-24,22 Jan 05:00,26.75,26.75,26.75
2019-01-25,22 Jan 05:00,26.75,26.75,26.75
2019-01-26,22 Jan 05:00,26.75,26.75,26.75
2019-01-27,26 Jan 05:00,26.35,26.35,26.35
2019-01-28,26 Jan 05:00,26.35,26.35,26.35
2019-01-29,26 Jan 05:00,26.35,26.35,26.35
2019-01-30,26 Jan 05:00,26.35,26.35,26.35
2019-01-31,30 Jan 05:00,26.35,26.35,26.35
2019-02-01,30 Jan 05:00,26.35,26.35,26.35
2019-02-02,01 Feb 05:00,26.35,26.35,
2019-02-02,30 Jan 05:00,,,26.35
2019-02-03,01 Feb 05:00,26.35,26.35,
2019-02-03,30 Jan 05:00,,,26.35
2019-02-04,01 Feb 05:00,26.35,26.35,
2019-02-04,30 Jan 05:00,,,26.35
2019-02-05,01 Feb 05:00,26.35,26.35,
2019-02-05,30 Jan 05:00,,,26.35
2019-02-06,05 Feb 05:00,26.75,26.75,26.75
2019-02-07,05 Feb 05:00,,,26.75
2019-02-07,06 Feb 05:00,26.75,26.75,
2019-02-08,05 Feb 05:00,,,26.75
2019-02-08,06 Feb 05:00,26.75,26.75,
2019-02-09,05 Feb 05:00,,,26.75
2019-02-09,06 Feb 05:00,26.75,26.75,
2019-02-10,05 Feb 05:00,,,26.75
2019-02-10,06 Feb 05:00,26.75,26.75,
2019-02-11,05 Feb 05:00,,,26.75
2019-02-11,06 Feb 05:00,26.75,26.75,
2019-02-12,05 Feb 05:00,,,26.75
2019-02-12,06 Feb 05:00,26.75,26.75,
2019-02-13,05 Feb 05:00,,,26.75
2019-02-13,06 Feb 05:00,26.75,26.75,
2019-02-14,05 Feb 05:00,,,26.75
2019-02-14,06 Feb 05:00,26.75,26.75,
2019-02-15,05 Feb 05:00,,,26.75
2019-02-15,06 Feb 05:00,26.75,26.75,
2019-02-16,15 Feb 05:00,26.75,26.75,26.75
2019-02-17,15 Feb 05:00,26.75,26.75,26.75
2019-02-18,15 Feb 05:00,26.75,26.75,26.75
2019-02-19,18 Feb 05:00,27.15,27.15,27.15
2019-02-20,18 Feb 05:00,27.15,27.15,27.15
2019-02-21,18 Feb 05:00,27.15,27.15,27.15
2019-02-22,21 Feb 05:00,27.55,27.55,27.55
2019-02-23,21 Feb 05:00,27.55,27.55,27.55
2019-02-24,21 Feb 05:00,27.55,27.55,27.55
2019-02-25,21 Feb 05:00,27.55,27.55,27.55
2019-02-26,21 Feb 05:00,27.55,27.55,27.55
2019-02-27,21 Feb 05:00,27.55,27.55,27.55
2019-02-28,21 Feb 05:00,27.55,27.55,27.55
2019-03-01,21 Feb 05:00,27.55,27.55,27.55
2019-03-02,01 Mar 05:00,27.55,27.55,
2019-03-02,21 Feb 05:00,,,27.55
2019-03-03,02 Mar 05:00,27.95,27.95,27.95
2019-03-04,02 Mar 05:00,27.95,27.95,27.95
2019-03-05,02 Mar 05:00,27.95,27.95,27.95
2019-03-06,02 Mar 05:00,27.95,27.95,27.95
2019-03-07,06 Mar 05:00,27.95,27.95,27.95
2019-03-08,06 Mar 05:00,27.95,27.95,27.95
2019-03-09,06 Mar 05:00,27.95,27.95,27.95
2019-03-10,06 Mar 05:00,27.95,27.95,27.95
2019-03-11,06 Mar 05:00,27.95,27.95,27.95
2019-03-12,11 Mar 05:00,28.45,28.45,28.45
2019-03-13,11 Mar 05:00,28.45,28.45,28.45
2019-03-14,11 Mar 05:00,28.45,28.45,28.45
2019-03-15,11 Mar 05:00,28.45,28.45,28.45
2019-03-16,11 Mar 05:00,28.45,28.45,28.45
2019-03-17,16 Mar 05:00,28.85,28.85,28.85
2019-03-18,16 Mar 05:00,28.85,28.85,28.85
2019-03-19,16 Mar 05:00,28.85,28.85,28.85
2019-03-20,16 Mar 05:00,28.85,28.85,28.85
2019-03-21,16 Mar 05:00,28.85,28.85,28.85
2019-03-22,16 Mar 05:00,28.85,28.85,28.85
2019-03-23,16 Mar 05:00,28.85,28.85,28.85
2019-03-24,16 Mar 05:00,28.85,28.85,28.85
2019-03-25,16 Mar 05:00,28.85,28.85,28.85
2019-03-26,16 Mar 05:00,28.85,28.85,28.85
2019-03-27,16 Mar 05:00,28.85,28.85,28.85
2019-03-28,16 Mar 05:00,28.85,28.85,28.85
2019-03-29,16 Mar 05:00,28.85,28.85,28.85
2019-03-30,29 Mar 05:00,29.25,29.25,29.25
2019-03-31,29 Mar 05:00,29.25,29.25,29.25
2019-04-01,29 Mar 05:00,29.25,29.25,29.25
2019-04-02,29 Mar 05:00,29.25,29.25,29.25
2019-04-03,29 Mar 05:00,29.25,29.25,29.25
2019-04-04,29 Mar 05:00,29.25,29.25,29.25
2019-04-05,29 Mar 05:00,29.25,29.25,29.25
2019-04-06,29 Mar 05:00,29.25,29.25,29.25
2019-04-07,29 Mar 05:00,29.25,29.25,29.25
2019-04-08,29 Mar 05:00,29.25,29.25,29.25
2019-04-09,29 Mar 05:00,29.25,29.25,29.25
2019-04-10,29 Mar 05:00,29.25,29.25,29.25
2019-04-11,29 Mar 05:00,29.25,29.25,29.25
2019-04-12,29 Mar 05:00,29.25,29.25,29.25
2019-04-13,29 Mar 05:00,29.25,29.25,29.25
2019-04-14,29 Mar 05:00,29.25,29.25,29.25
2019-04-15,29 Mar 05:00,29.25,29.25,29.25
2019-04-16,29 Mar 05:00,29.25,29.25,29.25
2019-04-17,29 Mar 05:00,29.25,29.25,29.25
2019-04-18,29 Mar 05:00,29.25,29.25,29.25
2019-04-19,29 Mar 05:00,29.25,29.25,29.25
2019-04-20,19 Apr 05:00,29.75,29.75,29.75
2019-04-21,19 Apr 05:00,29.75,29.75,29.75
2019-04-22,19 Apr 05:00,29.75,29.75,29.75
2019-04-23,19 Apr 05:00,29.75,29.75,29.75
2019-04-24,19 Apr 05:00,29.75,29.75,
2019-04-24,23 Apr 05:00,,,30.15
2019-04-25,24 Apr 05:00,30.15,30.15,30.15
2019-04-26,24 Apr 05:00,30.15,30.15,30.15
2019-04-27,24 Apr 05:00,30.15,30.15,30.15
2019-04-28,27 Apr 05:00,30.45,30.45,30.45
2019-04-29,27 Apr 05:00,30.45,30.45,30.45
2019-04-30,27 Apr 05:00,30.45,30.45,30.45
2019-05-01,30 Apr 05:00,30.05,30.05,30.05
2019-05-02,30 Apr 05:00,30.05,30.05,30.05
2019-05-03,30 Apr 05:00,30.05,30.05,30.05
2019-05-04,30 Apr 05:00,30.05,30.05,30.05
2019-05-05,30 Apr 05:00,30.05,30.05,30.05
2019-05-06,05 May 05:00,29.65,29.65,
2019-05-06,30 Apr 05:00,,,30.05
2019-05-07,05 May 05:00,29.65,29.65,
2019-05-07,30 Apr 05:00,,,30.05
2019-05-08,05 May 05:00,29.65,29.65,
2019-05-08,30 Apr 05:00,,,30.05
2019-05-09,05 May 05:00,29.65,29.65,
2019-05-09,08 May 05:00,,,29.65
2019-05-10,05 May 05:00,29.65,29.65,
2019-05-10,08 May 05:00,,,29.65
2019-05-11,10 May 05:00,29.15,29.15,29.15
2019-05-12,10 May 05:00,29.15,29.15,29.15
2019-05-13,10 May 05:00,29.15,29.15,29.15
2019-05-14,10 May 05:00,29.15,29.15,29.15
2019-05-15,10 May 05:00,29.15,29.15,29.15
2019-05-16,10 May 05:00,29.15,29.15,29.15
2019-05-17,10 May 05:00,29.15,29.15,29.15
2019-05-18,10 May 05:00,29.15,29.15,29.15
2019-05-19,18 May 05:00,29.55,29.55,29.55
2019-05-20,18 May 05:00,29.55,29.55,29.55
2019-05-21,18 May 05:00,29.55,29.55,29.55
2019-05-22,18 May 05:00,29.55,29.55,29.55
2019-05-23,18 May 05:00,29.55,29.55,29.55
2019-05-24,18 May 05:00,29.55,29.55,29.55
2019-05-25,18 May 05:00,29.55,29.55,29.55
2019-05-26,25 May 05:00,29.05,29.05,29.05
2019-05-27,25 May 05:00,29.05,29.05,29.05
2019-05-28,25 May 05:00,29.05,29.05,29.05
2019-05-29,25 May 05:00,29.05,29.05,29.05
2019-05-30,25 May 05:00,,,29.05
2019-05-30,29 May 05:00,28.75,28.75,
2019-05-31,29 May 05:00,28.75,28.75,
2019-05-31,30 May 05:00,,,28.75
2019-06-01,29 May 05:00,28.75,28.75,
2019-06-01,30 May 05:00,,,28.75
2019-06-02,01 Jun 05:00,28.35,28.35,28.35
2019-06-03,01 Jun 05:00,28.35,28.35,28.35
2019-06-04,01 Jun 05:00,28.35,28.35,28.35
2019-06-05,01 Jun 05:00,28.35,28.35,28.35
2019-06-06,05 Jun 05:00,27.75,27.75,27.75
2019-06-07,05 Jun 05:00,27.75,27.75,27.75
2019-06-08,07 Jun 05:00,27.35,27.35,27.35
2019-06-09,07 Jun 05:00,27.35,27.35,27.35
2019-06-10,07 Jun 05:00,27.35,27.35,27.35
2019-06-11,07 Jun 05:00,27.35,27.35,27.35
2019-06-12,07 Jun 05:00,27.35,27.35,27.35
2019-06-13,07 Jun 05:00,27.35,27.35,27.35
2019-06-14,13 Jun 05:00,27.05,27.05,27.05
2019-06-15,13 Jun 05:00,27.05,27.05,27.05
2019-06-16,13 Jun 05:00,27.05,27.05,27.05
2019-06-17,13 Jun 05:00,27.05,27.05,27.05
2019-06-18,13 Jun 05:00,27.05,27.05,27.05
2019-06-19,13 Jun 05:00,27.05,27.05,27.05
2019-06-20,13 Jun 05:00,27.05,27.05,27.05
2019-06-21,13 Jun 05:00,27.05,27.05,27.05
2019-06-22,13 Jun 05:00,27.05,27.05,27.05
2019-06-23,22 Jun 05:00,27.45,27.45,27.45
2019-06-24,22 Jun 05:00,27.45,27.45,27.45
2019-06-25,22 Jun 05:00,27.45,27.45,27.45
2019-06-26,22 Jun 05:00,27.45,27.45,27.45
2019-06-27,22 Jun 05:00,27.45,27.45,27.45
2019-06-28,22 Jun 05:00,27.45,27.45,27.45
2019-06-29,28 Jun 05:00,27.85,27.85,27.85
2019-06-30,28 Jun 05:00,27.85,27.85,27.85
2019-07-01,28 Jun 05:00,27.85,27.85,27.85
2019-07-02,28 Jun 05:00,27.85,27.85,27.85
2019-07-03,28 Jun 05:00,27.85,27.85,27.85
2019-07-04,28 Jun 05:00,27.85,27.85,27.85
2019-07-05,28 Jun 05:00,27.85,27.85,27.85
2019-07-06,28 Jun 05:00,27.85,27.85,27.85
2019-07-07,06 Jul 05:00,27.55,27.55,27.55
2019-07-08,06 Jul 05:00,27.55,27.55,27.55
2019-07-09,06 Jul 05:00,27.55,27.55,27.55
2019-07-10,06 Jul 05:00,27.55,27.55,27.55
2019-07-11,10 Jul 05:00,27.85,27.85,27.85
2019-07-12,10 Jul 05:00,27.85,27.85,27.85
2019-07-13,10 Jul 05:00,27.85,27.85,27.85
2019-07-14,13 Jul 05:00,28.35,28.35,28.35
2019-07-15,13 Jul 05:00,28.35,28.35,28.35
2019-07-16,13 Jul 05:00,28.35,28.35,28.35
2019-07-17,13 Jul 05:00,28.35,28.35,28.35
2019-07-18,13 Jul 05:00,28.35,28.35,28.35
2019-07-19,13 Jul 05:00,28.35,28.35,28.35
2019-07-20,19 Jul 05:00,28.35,28.35,28.35
2019-07-21,19 Jul 05:00,28.35,28.35,28.35
2019-07-22,19 Jul 05:00,28.35,28.35,28.35
2019-07-23,19 Jul 05:00,28.35,28.35,28.35
2019-07-24,19 Jul 05:00,28.35,28.35,28.35
2019-07-25,19 Jul 05:00,28.35,28.35,28.35
2019-07-26,25 Jul 05:00,28.05,28.05,28.05
2019-07-27,25 Jul 05:00,28.05,28.05,28.05
2019-07-28,25 Jul 05:00,28.05,28.05,28.05
2019-07-29,25 Jul 05:00,28.05,28.05,28.05
2019-07-30,25 Jul 05:00,28.05,28.05,28.05
2019-07-31,25 Jul 05:00,28.05,28.05,28.05
2019-08-01,25 Jul 05:00,28.05,28.05,28.05
2019-08-02,25 Jul 05:00,28.05,28.05,28.05
2019-08-03,25 Jul 05:00,28.05,28.05,28.05
2019-08-04,25 Jul 05:00,28.05,28.05,28.05
2019-08-05,25 Jul 05:00,28.05,28.05,28.05
2019-08-06,25 Jul 05:00,28.05,28.05,28.05
2019-08-07,06 Aug 05:00,27.55,27.55,27.55
2019-08-08,06 Aug 05:00,27.55,27.55,27.55
2019-08-09,06 Aug 05:00,27.55,27.55,27.55
2019-08-10,09 Aug 05:00,27.25,27.25,27.25
2019-08-11,10 Aug 05:00,27.25,27.25,27.25
2019-08-12,10 Aug 05:00,27.25,27.25,27.25
2019-08-13,10 Aug 05:00,27.25,27.25,27.25
2019-08-14,10 Aug 05:00,27.25,27.25,27.25
2019-08-15,10 Aug 05:00,27.25,27.25,27.25
2019-08-16,10 Aug 05:00,27.25,27.25,27.25
2019-08-17,16 Aug 05:00,27.75,27.75,27.75
2019-08-18,16 Aug 05:00,27.75,27.75,27.75
2019-08-19,16 Aug 05:00,27.75,27.75,27.75
2019-08-20,16 Aug 05:00,27.75,27.75,27.75
2019-08-21,16 Aug 05:00,27.75,27.75,27.75
2019-08-22,21 Aug 05:00,27.35,27.35,27.35
2019-08-23,21 Aug 05:00,27.35,27.35,27.35
2019-08-24,21 Aug 05:00,27.35,27.35,27.35
2019-08-25,21 Aug 05:00,27.35,27.35,27.35
2019-08-26,21 Aug 05:00,27.35,27.35,27.35
2019-08-27,21 Aug 05:00,27.35,27.35,27.35
2019-08-28,21 Aug 05:00,27.35,27.35,27.35
2019-08-29,21 Aug 05:00,27.35,27.35,27.35
2019-08-30,21 Aug 05:00,27.35,27.35,27.35
2019-08-31,21 Aug 05:00,27.35,27.35,27.35
2019-09-01,21 Aug 05:00,27.35,27.35,27.35
2019-09-02,21 Aug 05:00,27.35,27.35,27.35
2019-09-03,21 Aug 05:00,27.35,27.35,27.35
2019-09-04,21 Aug 05:00,27.35,27.35,27.35
2019-09-05,21 Aug 05:00,27.35,27.35,27.35
2019-09-06,05 Sep 05:00,26.95,26.95,26.95
2019-09-07,05 Sep 05:00,26.95,26.95,26.95
2019-09-08,07 Sep 05:00,27.35,27.35,27.35
2019-09-09,07 Sep 05:00,27.35,27.35,27.35
2019-09-10,07 Sep 05:00,27.35,27.35,27.35
2019-09-11,07 Sep 05:00,27.35,27.35,27.35
2019-09-12,11 Sep 05:00,27.65,27.65,27.65
2019-09-13,11 Sep 05:00,27.65,27.65,27.65
2019-09-14,11 Sep 05:00,27.65,27.65,27.65
2019-09-15,11 Sep 05:00,27.65,27.65,27.65
2019-09-16,11 Sep 05:00,27.65,27.65,27.65
2019-09-17,11 Sep 05:00,27.65,27.65,27.65
2019-09-18,11 Sep 05:00,27.65,27.65,27.65
2019-09-19,11 Sep 05:00,27.65,27.65,27.65
2019-09-20,11 Sep 05:00,27.65,27.65,27.65
2019-09-21,11 Sep 05:00,27.65,27.65,27.65
2019-09-22,21 Sep 05:00,27.95,27.95,27.95
2019-09-23,21 Sep 05:00,27.95,27.95,27.95
2019-09-24,21 Sep 05:00,27.95,27.95,27.95
2019-09-25,21 Sep 05:00,27.95,27.95,27.95
2019-09-26,21 Sep 05:00,27.95,27.95,27.95
2019-09-27,21 Sep 05:00,27.95,27.95,27.95
2019-09-28,27 Sep 05:00,27.55,27.55,27.55
2019-09-29,27 Sep 05:00,27.55,27.55,27.55
2019-09-30,27 Sep 05:00,27.55,27.55,27.55
2019-10-01,27 Sep 05:00,27.55,27.55,27.55
2019-10-02,01 Oct 05:00,27.15,27.15,27.15
2019-10-03,01 Oct 05:00,27.15,27.15,27.15
2019-10-04,01 Oct 05:00,27.15,27.15,27.15
2019-10-05,04 Oct 05:00,26.85,26.85,26.85
2019-10-06,04 Oct 05:00,26.85,26.85,26.85
2019-10-07,04 Oct 05:00,26.85,26.85,26.85
2019-10-08,04 Oct 05:00,26.85,26.85,26.85
2019-10-09,04 Oct 05:00,26.85,26.85,26.85
2019-10-10,09 Oct 05:00,27.25,27.25,27.25
2019-10-11,09 Oct 05:00,27.25,27.25,27.25
2019-10-12,09 Oct 05:00,27.25,27.25,
2019-10-12,11 Oct 05:00,,,27.25
2019-10-13,09 Oct 05:00,27.25,27.25,
2019-10-13,11 Oct 05:00,,,27.25
2019-10-14,09 Oct 05:00,27.25,27.25,
2019-10-14,11 Oct 05:00,,,27.25
2019-10-15,09 Oct 05:00,27.25,27.25,
2019-10-15,11 Oct 05:00,,,27.25
2019-10-16,09 Oct 05:00,27.25,27.25,
2019-10-16,11 Oct 05:00,,,27.25
2019-10-17,09 Oct 05:00,27.25,27.25,
2019-10-17,11 Oct 05:00,,,27.25
2019-10-18,09 Oct 05:00,27.25,27.25,
2019-10-18,11 Oct 05:00,,,27.25
2019-10-19,09 Oct 05:00,27.25,27.25,
2019-10-19,11 Oct 05:00,,,27.25
2019-10-20,19 Oct 05:00,26.85,26.85,26.85
2019-10-21,19 Oct 05:00,26.85,26.85,26.85
2019-10-22,19 Oct 05:00,26.85,26.85,26.85
2019-10-23,19 Oct 05:00,26.85,26.85,26.85
2019-10-24,19 Oct 05:00,26.85,26.85,26.85
2019-10-25,19 Oct 05:00,26.85,26.85,26.85
2019-10-26,25 Oct 05:00,26.55,26.55,26.55
2019-10-27,25 Oct 05:00,26.55,26.55,26.55
2019-10-28,25 Oct 05:00,26.55,26.55,26.55
2019-10-29,25 Oct 05:00,26.55,26.55,26.55
2019-10-30,25 Oct 05:00,26.55,26.55,26.55
2019-10-31,30 Oct 05:00,26.55,26.55,26.55
2019-11-01,30 Oct 05:00,26.55,26.55,26.55
2019-11-02,01 Nov 05:00,26.25,26.25,26.25
2019-11-03,01 Nov 05:00,26.25,26.25,26.25
2019-11-04,01 Nov 05:00,26.25,26.25,26.25
2019-11-05,01 Nov 05:00,26.25,26.25,26.25
2019-11-06,01 Nov 05:00,26.25,26.25,26.25
2019-11-07,01 Nov 05:00,26.25,26.25,26.25
2019-11-08,07 Nov 05:00,26.75,26.75,26.75
2019-11-09,07 Nov 05:00,26.75,26.75,26.75
2019-11-10,07 Nov 05:00,26.75,26.75,26.75
2019-11-11,07 Nov 05:00,26.75,26.75,26.75
2019-11-12,07 Nov 05:00,26.75,26.75,26.75
2019-11-13,12 Nov 05:00,27.25,27.25,27.25
2019-11-14,12 Nov 05:00,27.25,27.25,27.25
2019-11-15,12 Nov 05:00,27.25,27.25,27.25
2019-11-16,15 Nov 05:00,27.55,27.55,27.55
2019-11-17,15 Nov 05:00,27.55,27.55,27.55
2019-11-18,15 Nov 05:00,27.55,27.55,27.55
2019-11-19,15 Nov 05:00,27.55,27.55,27.55
2019-11-20,15 Nov 05:00,27.55,27.55,27.55
2019-11-21,20 Nov 05:00,27.55,27.55,27.55
2019-11-22,21 Nov 05:00,27.25,27.25,27.25
2019-11-23,21 Nov 05:00,27.25,27.25,27.25
2019-11-24,21 Nov 05:00,27.25,27.25,27.25
2019-11-25,21 Nov 05:00,27.25,27.25,27.25
2019-11-26,21 Nov 05:00,27.25,27.25,27.25
2019-11-27,21 Nov 05:00,27.25,27.25,27.25
2019-11-28,21 Nov 05:00,27.25,27.25,27.25
2019-11-29,28 Nov 05:00,27.25,27.25,27.25
2019-11-30,28 Nov 05:00,27.25,27.25,27.25
2019-12-01,30 Nov 05:00,26.95,26.95,26.95
2019-12-02,30 Nov 05:00,26.95,26.95,26.95
2019-12-03,30 Nov 05:00,26.95,26.95,26.95
2019-12-04,30 Nov 05:00,26.95,26.95,26.95
2019-12-05,30 Nov 05:00,26.95,26.95,26.95
2019-12-06,05 Dec 05:00,26.95,26.95,26.95
2019-12-07,05 Dec 05:00,26.95,26.95,26.95
2019-12-08,07 Dec 05:00,26.95,26.95,26.95
2019-12-09,07 Dec 05:00,26.95,26.95,26.95
2019-12-10,07 Dec 05:00,26.95,26.95,26.95
2019-12-11,10 Dec 05:00,27.35,27.35,27.35
2019-12-12,10 Dec 05:00,27.35,27.35,27.35
2019-12-13,10 Dec 05:00,27.35,27.35,27.35
2019-12-14,10 Dec 05:00,27.35,27.35,27.35
2019-12-15,14 Dec 05:00,26.85,26.85,26.85
2019-12-16,14 Dec 05:00,26.85,26.85,26.85
2019-12-17,14 Dec 05:00,26.85,26.85,26.85
2019-12-18,14 Dec 05:00,26.85,26.85,26.85
2019-12-19,18 Dec 05:00,26.85,26.85,26.85
2019-12-20,18 Dec 05:00,26.85,26.85,26.85
2019-12-21,20 Dec 05:00,26.85,26.85,26.85
2019-12-22,20 Dec 05:00,26.85,26.85,26.85
2019-12-23,20 Dec 05:00,26.85,26.85,26.85
2019-12-24,20 Dec 05:00,26.85,26.85,26.85
2019-12-25,24 Dec 05:00,27.25,27.25,27.25
2019-12-26,24 Dec 05:00,27.25,27.25,27.25
2019-12-27,26 Dec 05:00,26.25,26.25,26.25
2019-12-28,26 Dec 05:00,26.25,26.25,26.25
2019-12-29,26 Dec 05:00,26.25,26.25,26.25
2019-12-30,26 Dec 05:00,26.25,26.25,26.25
2019-12-31,26 Dec 05:00,26.25,26.25,26.25
